Book1,Book2,baseline,nlp_only,equal,vocabulary_focused,structure_focused
1CO,GAL,0.45658237677050023,0.3576036864738462,0.5067062209290044,0.4220199242884882,0.7573725596106949
1CO,ROM,0.7101244867006102,0.39238567688679526,0.6974648398422928,0.8545887311814429,0.7678661655838628
1CO,2CO,0.45309974702624695,0.5247238092519884,0.3805403032752762,0.687327112136769,0.19979074021257603
1CO,PHM,-0.6197215343425813,-0.05669431451257023,-0.6005482835255935,-0.7614514630883611,-0.6333897591491849
1CO,PHP,-0.25013802614610925,0.16812696930956478,-0.31827904192961365,-0.14153436271828973,-0.6003248583449632
1CO,TIT,-0.3125344314755236,-0.13315887466126414,-0.20427196990153887,-0.6021751345071782,0.12517345489894866
1CO,COL,-0.24158083930643695,0.03585841067363443,-0.28149458111690556,-0.19001138957673658,-0.4631192499640232
1CO,1TH,-0.09910360847504728,0.17466646661672303,-0.15322810331131143,0.0020981995537114606,-0.3611797093845197
1CO,2TH,-0.44683828110608403,-0.018847931406318963,-0.38864781150949057,-0.6477220334477571,-0.25634650199137243
1CO,1TI,-0.15230572873771547,-0.04048473990062301,-0.13191314556562517,-0.22379474601212665,-0.08831790539999507
1CO,2TI,-0.2185152558657819,-0.06451835032265674,-0.1978113564694715,-0.30465674295178047,-0.163092030071934
1CO,EPH,0.016304375929384052,0.25098964567887355,-0.10123812872106938,0.27699998072627013,-0.5145188793546055
1CO,MRK,0.6724480183329069,0.49436046407769385,0.6838556953560816,0.7574894630613316,0.8338273530628387
1CO,ACT,0.5261018541703009,0.4995172542477804,0.48524271848305134,0.6978563369575448,0.42638738930400055
1CO,1PE,-0.2563587850037573,-0.08441103859319632,-0.28137925971855254,-0.24702876083290562,-0.4137813696915223
1CO,JHN,0.591631688856814,0.5553876666805686,0.5856227094524616,0.701301111248904,0.6624528309249379
1CO,LUK,0.6322646863164717,0.496684352620351,0.6441432245565509,0.7084724692430391,0.7897803126869638
1CO,HEB,0.13392354330983847,0.3778022953429234,-0.026048209317633686,0.5043112101409,-0.5674645705243035
1CO,REV,0.17688356723676454,0.33852162425947363,0.10530528733144295,0.3580677654888522,-0.1179567779790549
1CO,MAT,0.5847604919102464,0.5345886251778127,0.5760836214480934,0.6989349793819238,0.6423423874621104
1CO,JUD,-0.39675445330708636,-0.1480980710387903,-0.30500576002944574,-0.6663257553344787,-0.046597452324920595
1CO,JAS,0.15739827271129864,-0.09940936265429501,0.25354902572469035,-0.027037001998120577,0.6121129210202896
1CO,2JN,-0.45593821313384353,0.08348547064398137,-0.40836071959784515,-0.6343396431634377,-0.31293803990731256
1CO,1JN,0.3110047150619695,0.43511969486805796,0.28211422833057304,0.42546853988265465,0.2313066587962928
1CO,3JN,-0.2600062280220851,0.002608012486645689,-0.12949547810029582,-0.5826673827976971,0.28835959777879866
1CO,2PE,-0.5338468743599276,-0.12997723119174226,-0.5551510379212248,-0.575510306453916,-0.7192830696389456
GAL,ROM,0.5472346247344574,0.4876957654288139,0.5848092455964624,0.5545433393627024,0.8078438696574958
GAL,2CO,0.4330217134496278,0.37335663058622903,0.39485888913725475,0.5878515157808689,0.3299524149969957
GAL,PHM,-0.1494857244256087,0.08012521893099916,-0.19000195363142452,-0.08529498548428086,-0.35743717409494946
GAL,PHP,-0.07848549558622966,0.18705766207039198,-0.17483848115355582,0.11990818074978599,-0.5331993061610706
GAL,TIT,-0.15959191978752668,-0.09475379883217822,-0.1421472990912288,-0.22328553078198124,-0.11236876734052481
GAL,COL,-0.048603863381520285,0.1126585595024438,-0.09125080221992585,0.03952784939021159,-0.25754095008544575
GAL,1TH,0.038236639731558025,0.3646401619184111,0.0018587723186212213,0.12137640314714687,-0.122299658743478
GAL,2TH,0.08805293359135147,0.339210773334977,0.08751586775157448,0.10059450255852598,0.09981517636261565
GAL,1TI,-0.08412543565950129,-0.10287115611864861,-0.11634937193965197,-0.027922882051633457,-0.25263170596899504
GAL,2TI,-0.08902659055516413,0.09147226984721837,-0.145346030333708,0.01632717363452696,-0.3656391190690347
GAL,EPH,-0.045126853481805285,0.2624361534909805,-0.12280144809926616,0.11823135546322155,-0.40779378377009057
GAL,MRK,0.11625056577774373,0.23034350524981798,0.20735343465710185,-0.061839809683440494,0.5481076201507283
GAL,ACT,0.14026594829677716,0.33330854540569077,0.12561102434283258,0.193843809454828,0.09971010784307144
GAL,1PE,0.09719205200394529,0.07748606583309539,-0.03663707203448158,0.4034263387574127,-0.49425406405873
GAL,JHN,0.14652580553133887,0.41031098703955016,0.17779649962897753,0.10467898521306734,0.31747145752359834
GAL,LUK,0.1400194598706413,0.25041799387623304,0.219301118819353,-0.010125876003038908,0.5244515509515583
GAL,HEB,0.0639157743168434,0.28692632085114206,-0.08716065466449449,0.40349614399639344,-0.6081926063039658
GAL,REV,-0.4281665027534881,0.23910076956377516,-0.42753226267372885,-0.5011820892681581,-0.4942725229092978
GAL,MAT,0.10578781021167238,0.315751947011036,0.14281408000620305,0.044275880445336147,0.2953037402305061
GAL,JUD,0.04964520358887489,0.10837886228696991,0.05003338130425466,0.05130660750444569,0.059110462829258054
GAL,JAS,0.4467775066205745,0.17050148084992595,0.4515664478187687,0.510576808262825,0.5365409647832887
GAL,2JN,-0.15900277937039392,0.030637976865165506,-0.16024792587182546,-0.1841851201454442,-0.18958841398465903
GAL,1JN,-0.15144302376817442,0.3770372406482808,-0.1291621370191355,-0.22266548933147964,-0.07271910463028147
GAL,3JN,0.14687020396279193,0.026479055303134824,0.22034614820338932,0.013396273924322855,0.5039138677750025
GAL,2PE,-0.05113117723751953,0.03119205745008416,-0.1338499233204729,0.11831398180435898,-0.4358168752853546
ROM,2CO,0.5749126315988459,0.34063716778008796,0.5438826869151683,0.7367276861994736,0.5292508055253256
ROM,PHM,-0.5222587372128942,-0.04121713862911913,-0.48089262428743984,-0.696476775238764,-0.41929025556834254
ROM,PHP,-0.25970689330156366,0.04310591493754115,-0.3216668734340762,-0.16422708448428092,-0.5838361245437462
ROM,TIT,-0.4927873970057761,-0.07992106499270502,-0.4263615519973726,-0.7185091020948555,-0.27371031796196255
ROM,COL,-0.18703935426681437,0.08979715320454427,-0.16936302937891795,-0.2536489021209293,-0.14115183056080163
ROM,1TH,0.02332169706547467,0.32684115081386267,-0.005428200028869998,0.08868137009579564,-0.1050995655652085
ROM,2TH,-0.20782597836620365,0.2691233547070126,-0.11417988403079493,-0.4496147896722553,0.18254228261681826
ROM,1TI,-0.33170210610648015,-0.08554656869189092,-0.3375331475410728,-0.3738337232000531,-0.41631195844617275
ROM,2TI,-0.3502084511945043,0.09406804587528408,-0.36387413622282117,-0.38075166090177437,-0.47156676674396747
ROM,EPH,0.09168273346318245,0.12827855757056933,0.008426183666087522,0.2894085130396167,-0.2730408640316153
ROM,MRK,0.5635801830559152,0.4122299870773177,0.5713006448307011,0.6395678361645556,0.6895582453571978
ROM,ACT,0.43301141812637356,0.40896630990687566,0.35453462511030553,0.6722627541577118,0.149128255352388
ROM,1PE,-0.22360634110879624,0.1472583499024976,-0.2901833701442477,-0.11688867958876188,-0.5610934821874388
ROM,JHN,0.46801076946303394,0.35869462997243334,0.4153253126395703,0.6617580127433105,0.30799203562076105
ROM,LUK,0.5453849650034291,0.4312367640245246,0.5385897790208969,0.6483604212563354,0.6042335841253889
ROM,HEB,0.12627637673981612,0.47121780555895953,-0.051581645964270506,0.5358389915293418,-0.6564172318735053
ROM,REV,-0.052607369439301443,0.40128085744698816,-0.1450164999157358,0.13891235607479774,-0.48079079608201025
ROM,MAT,0.46315055160063845,0.44100717827430047,0.4160244145269447,0.6430170821892811,0.3270908452853913
ROM,JUD,-0.3254839588421542,0.059342227462133246,-0.25667183965393126,-0.5355452166654445,-0.06550025091640509
ROM,JAS,0.13535168714237808,0.22218276713198531,0.17434791134829558,0.07412483065884873,0.33028863582817575
ROM,2JN,-0.5360376740023767,-0.09869995857219604,-0.5097023959831013,-0.6814969122798051,-0.5020084617788598
ROM,1JN,0.12335546692130278,0.2782900286235326,0.05914379305974684,0.28604980123415796,-0.1478995253329361
ROM,3JN,-0.23485915539891214,-0.11296040684936781,-0.11655587223119489,-0.5267440637451812,0.26341462937573346
ROM,2PE,-0.31144944807946773,0.0814918690215779,-0.307011107440646,-0.37629093048062134,-0.3437126882827284
2CO,PHM,-0.18369792625976653,-0.0884731064876832,-0.06848378707359988,-0.46429624424797045,0.30417545596007384
2CO,PHP,0.16412971621312483,0.31578367624333176,0.1247285796768681,0.2815735324229635,0.009740130667732362
2CO,TIT,-0.46816234015179115,-0.07291948742118903,-0.4924525209297429,-0.49295020510038995,-0.6562095565597279
2CO,COL,0.27621622435697046,0.08020280386574855,0.32931667745949644,0.2067644308234206,0.5558535634608408
2CO,1TH,0.28529368415901607,0.19223585424888454,0.3276480359352386,0.2387904847501907,0.5225624471682878
2CO,2TH,0.02469582913369585,0.14843249563609018,0.15264601090806235,-0.251264666701173,0.60644227726404
2CO,1TI,-0.2787292476403215,-0.03738625420698222,-0.3774782229315423,-0.1083362722311379,-0.775685776647795
2CO,2TI,-0.21434430087265446,0.02875955660982832,-0.3003981942725027,-0.06112967441210457,-0.6418387794807161
2CO,EPH,0.451468737162244,0.3676072366516686,0.4442784189786726,0.5404340612166839,0.49040041041479565
2CO,MRK,0.2671160357169683,0.3261251053180031,0.23412205282793647,0.38272404941403476,0.1641027336604742
2CO,ACT,0.1304463290542125,0.4488735667617884,0.01065313991059727,0.41036490405763526,-0.38825662274438966
2CO,1PE,-0.11571347301954754,-0.08054061460372808,-0.20452727477314278,0.06083579628107935,-0.5396934748711654
2CO,JHN,0.06557766258511318,0.5883557720906933,-0.02773793061166207,0.28120661747749587,-0.3401717993517974
2CO,LUK,0.16652546316390282,0.39802970348532574,0.11041954078170076,0.3145758186754496,-0.05605874789775539
2CO,HEB,0.24263124701150368,0.35692808772026374,0.1235667594177083,0.5434251603608359,-0.25722786312575424
2CO,REV,-0.20731059351507214,0.23741649567821393,-0.3088577065878715,-0.0190527455735646,-0.697611375154424
2CO,MAT,0.03242277115920545,0.40661289151955526,-0.05649445461257971,0.2325645074086956,-0.35957798004407604
2CO,JUD,-0.41420785193865783,-0.01705927480943617,-0.4273573062351105,-0.4565729605008847,-0.5409783644557776
2CO,JAS,-0.05867234686950876,-0.06273149596540895,-0.12459581618280605,0.07805131499580248,-0.3713714951523519
2CO,2JN,-0.5396461814671192,0.04894841932760888,-0.5222346335962539,-0.6697161674596841,-0.5490235691945935
