,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
GAL,0.9867594879829614,0.9814799325856974,0.9526922414030602,0.9518186574035454,0.9529293956301212,0.9915017112004104,0.884290577114098,0.7051263438171034,0.9760341442178367,0.7667765347204655,0.717718474912328,0.970005375739779,0.9692183868443447,0.7258573951259423,0.976192449493775,0.9921821247203177,0.9734474737471809,0.9801342910613547,0.9860409467045663,0.9324235819170809,0.9538926127699884,1.0,0.9521185429165762,0.9859328207402023,0.9410177825427583,0.9903697209982649,0.9767966247482055,0.9316832406913564,0.9864129660589037,0.960469132685282,0.9908401436630758,0.9915297459734912,0.9428769620969922
ROM,0.9179015911681275,0.9765677598940647,0.8849048527805459,0.8895850310169212,0.8994780328701248,0.906425141659458,0.9700298843134483,0.8846144535344947,0.9259859172463246,0.9155420591573687,0.8871273411374639,0.9800088783394435,0.9757937590758909,0.8933512255439556,0.890127964720404,0.9278123325804977,0.8766145089236486,0.8993527159441088,0.8887762598654051,0.8802450053896632,0.9889494283359179,0.9521185429165762,1.0,0.9802302410674898,0.8728855511242112,0.9244465368950748,0.875638997907524,0.8820684297206005,0.9200648659623828,0.8941832460023789,0.9114937619253063,0.9080964038091883,0.902722289419463
2CO,0.9503757837610425,0.9947944680986688,0.9434703724475848,0.9536323241705593,0.9532994933399833,0.9603035430381927,0.9088995540082353,0.7795296990163271,0.9776279827472049,0.8189001473694066,0.7787510235353577,0.9938926744918489,0.9637266215223983,0.7876030768369209,0.9520343879588253,0.9600088326149694,0.9402278338174833,0.9372720055799811,0.9500990926730067,0.9494392853435851,0.962653877717209,0.9859328207402023,0.9802302410674898,1.0,0.9494107206504773,0.9800224308297164,0.9286300596987214,0.9510700889805057,0.9783555165419883,0.9642074949924059,0.9561367172727383,0.9590444546796094,0.9640639104053034
PHM,0.8921647432582543,0.9439927087214739,0.9569338954092225,0.9817501909811079,0.9640433811712168,0.9417232562024329,0.7330472920384625,0.577963633837921,0.9794408424492216,0.6120133913706158,0.5605090170859702,0.9430384061842514,0.8484998535934745,0.5744051166623318,0.9570034510663681,0.9018473660849434,0.9429790128148826,0.8849252221747985,0.9410242908650948,0.9951819106712735,0.8311914883800298,0.9410177825427583,0.8728855511242112,0.9494107206504773,1.0,0.9769710601751546,0.8987393659325494,0.9929932181559001,0.9824084540743577,0.9975344217508778,0.9193523316433345,0.9344214234703033,0.9956743517055673
PHP,0.9667330451557862,0.9751979284640204,0.9695369002038378,0.9772252978257251,0.9707443172361414,0.9895021090049572,0.8258481487676719,0.6443757906460704,0.9898041010742479,0.7002639994598361,0.6472870522282392,0.9658848827147843,0.9322992972754508,0.657883398716652,0.9861927777070226,0.9726197563045362,0.9809657638572792,0.9621017761065412,0.9866260360976578,0.9680006516452923,0.9117711694561317,0.9903697209982649,0.9244465368950748,0.9800224308297164,0.9769710601751546,1.0,0.9667862564139332,0.9658910002905426,0.9995244387965515,0.9881319332941405,0.9808201825262056,0.9872513523773037,0.9734899675906111
TIT,0.9915621739615608,0.9244879086910025,0.9298106913366759,0.9161252962889579,0.9181820594797026,0.9915252242488348,0.8117303410182892,0.5764314303640061,0.9368089190930939,0.6651598150045301,0.6051094989730637,0.900511360133966,0.9366493114137072,0.6124788545863616,0.9703434942543104,0.9902895058626451,0.9802440622158786,0.9965421076492024,0.9921567847106133,0.8787760802123238,0.9003459489503454,0.9767966247482055,0.875638997907524,0.9286300596987214,0.8987393659325494,0.9667862564139332,1.0,0.8751657087455024,0.9604771072940412,0.9220252322012582,0.9957558218415387,0.99445492399296,0.8834763561236718
COL,0.8692806383573932,0.9361721939056791,0.9228414430963827,0.9575302513979562,0.9349385069100662,0.9210040778219394,0.7456833412183429,0.6028676642446088,0.9620970198086854,0.6317104309104239,0.5858821075502239,0.9400916554964067,0.8426925984973154,0.5980808283538136,0.9268465064461183,0.8850311652091349,0.9100244220098715,0.8623739277458201,0.9232807824177239,0.9845058328881058,0.835681482624425,0.9316832406913564,0.8820684297206005,0.9510700889805057,0.9929932181559001,0.9658910002905426,0.8751657087455024,1.0,0.9704888142157813,0.9924656039060621,0.8981945011292617,0.9142529715833337,0.9941656264825789
1TH,0.9603393098787119,0.9747540577317245,0.9735327710358856,0.9825047616616417,0.9752955142983539,0.9862844819336772,0.8158028056087033,0.6384311305244242,0.9924397187350567,0.6912035687627043,0.638077985126724,0.9663497319793721,0.9241371118801492,0.6493621545208994,0.9868451925419559,0.9661286312790254,0.9803873939699352,0.9548652415782466,0.983008155699033,0.9749518527193174,0.9034754657441584,0.9864129660589037,0.9200648659623828,0.9783555165419883,0.9824084540743577,0.9995244387965515,0.9604771072940412,0.9704888142157813,1.0,0.9914498838913628,0.9757815376073623,0.9832183239074109,0.9788138532741272
2TH,0.9165190311101349,0.956202655097378,0.9580618234693341,0.9800127517097595,0.9641098395510347,0.9588757928969948,0.766585951875114,0.6019414613701316,0.9841025599418536,0.6429929128954758,0.5915751542202032,0.9533059705807396,0.8773927219507633,0.6040513944664819,0.9654432807560732,0.926645153688488,0.9538009543808998,0.9105784308051722,0.9589180712596275,0.9896456441185414,0.8609069886498051,0.960469132685282,0.8941832460023789,0.9642074949924059,0.9975344217508778,0.9881319332941405,0.9220252322012582,0.9924656039060621,0.9914498838913628,1.0,0.9404078572237636,0.953183022277414,0.9938968569426505
1TI,0.9968834562189128,0.9552948787825288,0.9514148331953685,0.940274009577859,0.9440855412048719,0.9973949188032764,0.8463533796941919,0.6358461864338406,0.9607769524626844,0.7127503130787521,0.6566868913181116,0.9358896070470335,0.9562778908029962,0.6648498546505945,0.9820425823777693,0.996658072402701,0.9867046153418978,0.9958747680985611,0.993319252592201,0.9066337701731848,0.9270124772264914,0.9908401436630758,0.9114937619253063,0.9561367172727383,0.9193523316433345,0.9808201825262056,0.9957558218415387,0.8981945011292617,0.9757815376073623,0.9404078572237636,1.0,0.9990207515785609,0.911294593393424
2TI,0.9926111460664845,0.9569987916689439,0.9573407260735906,0.9500189581272156,0.9508214411625963,0.9992059562740211,0.8330918352562942,0.6221988810300993,0.9678256369297471,0.6969697019921539,0.6400568307661564,0.9387296652296548,0.9480880345176848,0.6488489080488441,0.9864455460965914,0.9933682469209177,0.9899127848683655,0.9920860083718982,0.9964654882672144,0.9211074874089422,0.918475925544954,0.9915297459734912,0.9080964038091883,0.9590444546796094,0.9344214234703033,0.9872513523773037,0.99445492399296,0.9142529715833337,0.9832183239074109,0.953183022277414,0.9990207515785609,1.0,0.9252200194114324
EPH,0.8871852567759612,0.9592452911659634,0.9529901047064786,0.9795995542071066,0.9645169354503831,0.9323109078698261,0.7724372313852199,0.6431448965948791,0.9812856885498689,0.6679488682380831,0.622246952965892,0.9626810362899364,0.8651875826829764,0.6356792579086596,0.9473858677663735,0.8984620936940534,0.929596754390356,0.8754834786352873,0.9274722834243668,0.9960536688631217,0.8566467140642644,0.9428769620969922,0.902722289419463,0.9640639104053034,0.9956743517055673,0.9734899675906111,0.8834763561236718,0.9941656264825789,0.9788138532741272,0.9938968569426505,0.911294593393424,0.9252200194114324,1.0
