,Διονυσίῳ,φραγμεντυμ επιστολαε,Τῷ αὐτῷ,Ἀνεπίγραφος ὑπὲρ Ἀργείων,Σαραπίωνι τῷ λαμπροτάτῳ,Λιβανίῳ σοφιστῇ καὶ κοιαίστωρι,MRK,ACT,1PE,JHN,LUK,HEB,REV,MAT,JUD,JAS,2JN,1JN,3JN,2PE,1CO,GAL,ROM,2CO,PHM,PHP,TIT,COL,1TH,2TH,1TI,2TI,EPH
1CO,0.909179416357205,0.9845504595387458,0.8719393116808493,0.8699516630623634,0.903713915834124,0.8622932657120447,0.9846931631969712,0.8488930182491531,0.9139580789474452,0.9153472930185513,0.8857916404358769,0.9927830397798847,0.9911944349967661,0.8855638775147818,0.8432213312100073,0.914351908922526,0.8231268067664343,0.8859060508128623,0.8303388279320895,0.8688031943664847,1.0,0.9372181827615903,0.9964234054286015,0.9836248335022431,0.8240483168216693,0.8871212134758838,0.8386925960257389,0.873070904897358,0.881705062532088,0.8518862075139402,0.8831632231802445,0.8692396797099416,0.9086980129165426
GAL,0.9965891054628223,0.979535450094137,0.9857921269025308,0.9844277600410386,0.9930354899594116,0.9845703842621757,0.8621324553901424,0.6127566824976598,0.9961491230244123,0.7188040240309881,0.6688307296387881,0.962043548799506,0.968128613727712,0.6686731005892245,0.9772028971294743,0.9975602921034875,0.967930239925842,0.9884988801328423,0.97201691301511,0.9811423070658867,0.9372181827615903,1.0,0.9074993758057622,0.9828934208066721,0.9661940618588639,0.9913893104746714,0.9737863299921725,0.9825784968659683,0.989814973347667,0.9787658215358718,0.9901924028036907,0.9860040706307759,0.9909227075730392
ROM,0.8731967766781571,0.9707893581217859,0.8340800835742235,0.8327798525997371,0.8712029071825926,0.8202401925531805,0.9945462356154919,0.8879671349245702,0.8826988981793032,0.943194571709173,0.9189108514947377,0.9851049034039632,0.977900303919313,0.9188341643440932,0.7998444715593214,0.8796409796122833,0.7766564241578624,0.8458457851816473,0.7845520833638662,0.8338499652540038,0.9964234054286015,0.9074993758057622,1.0,0.9683094140095562,0.7817290118114022,0.8493763582004775,0.7924514388328445,0.8373887078979371,0.8435777338614912,0.8115364449892977,0.8431426776574665,0.8275295201450881,0.8788105455870845
2CO,0.9652212603959685,0.9988332310792238,0.9441130864269771,0.9437609503279953,0.9649068940932857,0.9359666906565974,0.9382935789389582,0.7455811016800122,0.9712912663825676,0.8317866608430724,0.791707265119445,0.9951115256375254,0.9942171036076608,0.7916552204262113,0.9234809528259164,0.9685370246108187,0.9078550391394046,0.9490001272735943,0.9129543660336311,0.943663030401191,0.9836248335022431,0.9828934208066721,0.9683094140095562,1.0,0.9120096253961284,0.9539095924988705,0.9173255046456342,0.9462020965950835,0.9506736468367788,0.9314979376889111,0.9490932227635159,0.9401565101564775,0.9688114314078519
PHM,0.9763618420828699,0.9042330718273895,0.9916458283443642,0.9942947761522944,0.9837813209266466,0.990627841432203,0.7148472787763006,0.41200627139225543,0.9794420823271359,0.5368005719656399,0.4757674092185364,0.8726923019805526,0.8814603405612341,0.4761703480289587,0.9946115590776081,0.9737259552127789,0.9938935488584395,0.9823904329755817,0.992090921842718,0.9938395751516489,0.8240483168216693,0.9661940618588639,0.7817290118114022,0.9120096253961284,1.0,0.9904223629412438,0.9893508617047371,0.994462605163676,0.9923128163862232,0.998445811221133,0.9860284103077298,0.9897330308431648,0.9835951221885362
PHP,0.9962648027277041,0.9475249880361335,0.9963284115873674,0.9964563531830075,0.9954309588839647,0.9971252159815728,0.7936066948671926,0.5123948720398797,0.9944836390286673,0.6306228671516575,0.5740565024706753,0.9221112497346238,0.9336156120223253,0.5740583603057987,0.994951048624722,0.9947994858440385,0.9911600205814148,0.9968577089815314,0.9915291298629072,0.9930625168525989,0.8871212134758838,0.9913893104746714,0.8493763582004775,0.9539095924988705,0.9904223629412438,1.0,0.9930764221563687,0.9952932863176545,0.999877633307548,0.9964556993671688,0.9985874661421519,0.9983124800725192,0.9933952163946205
TIT,0.9880243096333001,0.9089065074066868,0.9896101790076591,0.988126568184793,0.9807583236724091,0.9971314128549674,0.7316566451804393,0.4249586543199981,0.977919434766819,0.5530715309813223,0.49193490672006,0.8760238191126932,0.8968975407238831,0.4917598058891226,0.9968045770911288,0.9846094599922754,0.9981510370140939,0.9949855440099336,0.9974417736868235,0.9806446390072718,0.8386925960257389,0.9737863299921725,0.7924514388328445,0.9173255046456342,0.9893508617047371,0.9930764221563687,1.0,0.9838663333272574,0.9934040209034866,0.9925913279581594,0.9958852695856852,0.9979441702872507,0.9739074389360389
COL,0.9849450684600363,0.939239880987164,0.9923055505004565,0.9957091197645042,0.9919661171931333,0.9895156636787342,0.7779674495954374,0.49852182129729045,0.9906459817330416,0.6149653477684242,0.5585391852613848,0.9146040706637728,0.9197994893268205,0.5587695451916869,0.9894174437114827,0.9839197398562867,0.9848792716061053,0.9859274278110853,0.9847696312129816,0.9973918801147021,0.873070904897358,0.9825784968659683,0.8373887078979371,0.9462020965950835,0.994462605163676,0.9952932863176545,0.9838663333272574,1.0,0.9960182774877376,0.9974670242130471,0.9892167634361414,0.9901605153455592,0.9962085911957287
1TH,0.9951639196569682,0.9442622063430476,0.9970416078019017,0.9973582798154369,0.995435020295821,0.9973771556312168,0.7865634148831632,0.5031509714723187,0.994087682084963,0.6220861795218676,0.5649855360330436,0.9182321618528667,0.9292008490524882,0.5650659562734275,0.9959422691168329,0.9936147934469424,0.9923636440615149,0.9961723506072836,0.9925596816176944,0.9942341523875604,0.881705062532088,0.989814973347667,0.8435777338614912,0.9506736468367788,0.9923128163862232,0.999877633307548,0.9934040209034866,0.9960182774877376,1.0,0.997545727996858,0.9981080788713739,0.9982304007902798,0.9933721651273779
2TH,0.9864822902547915,0.9243026036069218,0.9955387052663548,0.9973196261084288,0.9905898122431118,0.9953790811020612,0.7489186494499942,0.4545260777752788,0.9879806651705461,0.5766176168761227,0.5174129492176126,0.8952974370037555,0.9045085394537272,0.5176495628340679,0.9966992108327308,0.9845302820173537,0.9944612566687644,0.9899416282585584,0.9940106911692808,0.9960780760428994,0.8518862075139402,0.9787658215358718,0.8115364449892977,0.9314979376889111,0.998445811221133,0.9964556993671688,0.9925913279581594,0.9974670242130471,0.997545727996858,1.0,0.9930361709323244,0.9951259959005182,0.9901401968754163
1TI,0.9977055127564494,0.942830366045614,0.994483179849112,0.9929625281727659,0.9920518209328096,0.9983202277703109,0.7882569173503975,0.5024816067517276,0.9913519024620625,0.6223953092292218,0.5654969170085712,0.9158646559303469,0.9309760843503693,0.5652763188574128,0.995227054761249,0.9959078289538209,0.9923304395333479,0.9986036103049728,0.9930797852467973,0.9869430142018052,0.8831632231802445,0.9901924028036907,0.8431426776574665,0.9490932227635159,0.9860284103077298,0.9985874661421519,0.9958852695856852,0.9892167634361414,0.9981080788713739,0.9930361709323244,1.0,0.9995234174368973,0.9866672966393253
2TI,0.9952998760467059,0.9332586322996738,0.994838031262819,0.9936926222404737,0.9904482477445414,0.999077890099519,0.7701222017861454,0.47755791438391804,0.9889317090974787,0.5999886426570893,0.5416504973663012,0.9044858581399359,0.9203618772071506,0.5414973395941032,0.9972500327182059,0.9930570284052667,0.9955086603930762,0.9980400053769856,0.9957018410355545,0.987825014860323,0.8692396797099416,0.9860040706307759,0.8275295201450881,0.9401565101564775,0.9897330308431648,0.9983124800725192,0.9979441702872507,0.9901605153455592,0.9982304007902798,0.9951259959005182,0.9995234174368973,1.0,0.9851754289623429
EPH,0.9876540300971617,0.9640025443534741,0.9907549842598813,0.9934647837686532,0.9961775164079593,0.9839208489469119,0.8256787911960151,0.5676221036075393,0.9959697850172587,0.6764204828887359,0.623810245218178,0.9448771098467447,0.9462349977975005,0.6241144307617374,0.9817374378466126,0.9877258276290959,0.9737364610156503,0.9836277886053627,0.9740744562601532,0.9952757613546561,0.9086980129165426,0.9909227075730392,0.8788105455870845,0.9688114314078519,0.9835951221885362,0.9933952163946205,0.9739074389360389,0.9962085911957287,0.9933721651273779,0.9901401968754163,0.9866672966393253,0.9851754289623429,1.0
